type,playerId,roundId,points,multiplier,coins,timestamp,userId
sell,1kw6qz2pi7wlam068oeirztud,76KyvqPeqnlJb3dffB3U,48,1.2,5,,iMof0GF3HEME8YsquJxQJcM34MQ2
sell,am0ggkrw8rzw5shdvaceyr3kl,76KyvqPeqnlJb3dffB3U,360,1.2,10,,ci817veozkNFkiqnt1fQ38Ir4ot1
sell,am0ggkrw8rzw5shdvaceyr3kl,76KyvqPeqnlJb3dffB3U,540,1.2,15,,CuiJohW9fmdBQSlEv7nI3knI13x2
buy,99uiqjteov3qby19bs8kozill,76KyvqPeqnlJb3dffB3U,,1.2,5,,iMof0GF3HEME8YsquJxQJcM34MQ2
buy,4oogur7f8tfx3z011ap58ao5x,76KyvqPeqnlJb3dffB3U,,1.2,5,,iMof0GF3HEME8YsquJxQJcM34MQ2
sell,am0ggkrw8rzw5shdvaceyr3kl,76KyvqPeqnlJb3dffB3U,-10,1.2,2,,UXMx5xBfk1WvCcQRNetG07q2ukv2
sell,am0ggkrw8rzw5shdvaceyr3kl,76KyvqPeqnlJb3dffB3U,594,1.2,15,,KDnegxslHkP7zHhFwrWDKrWoiah1
buy,5bkjye9thnohmdgzwsrsy1n9,76KyvqPeqnlJb3dffB3U,,1.2,11,,E0elFRoJIlS9AWYwXUFDw8ieh5u1
buy,am0ggkrw8rzw5shdvaceyr3kl,76KyvqPeqnlJb3dffB3U,,1.2,8,,xIWNN1QFhkQ8PgBpFbzyGqAayJp2
buy,4uywqjm0i2ik5cwhulbmzxi39,76KyvqPeqnlJb3dffB3U,,1.2,15,,xIWNN1QFhkQ8PgBpFbzyGqAayJp2
buy,am0ggkrw8rzw5shdvaceyr3kl,76KyvqPeqnlJb3dffB3U,,1.2,9,,vSY55ZREWvZHpCxJLaVUbkFpQOn2
sell,am0ggkrw8rzw5shdvaceyr3kl,76KyvqPeqnlJb3dffB3U,0,1.2,9,,vSY55ZREWvZHpCxJLaVUbkFpQOn2
buy,5bkjye9thnohmdgzwsrsy1n9,76KyvqPeqnlJb3dffB3U,,1.2,1,,3dVNkLpugOSvSv2kh7dYUkp90eo1
buy,7yqdri2a1wz80jfzbcyfc904p,76KyvqPeqnlJb3dffB3U,,1.2,1,,3dVNkLpugOSvSv2kh7dYUkp90eo1
buy,5bkjye9thnohmdgzwsrsy1n9,76KyvqPeqnlJb3dffB3U,,1.2,10,,FnWCJH5ZR9gku7BBp0VE9vph8sJ3
buy,4oogur7f8tfx3z011ap58ao5x,76KyvqPeqnlJb3dffB3U,,1.2,7,,5PLOt0umNybmVcNPjB2RTRLlGSn1
sell,4oogur7f8tfx3z011ap58ao5x,76KyvqPeqnlJb3dffB3U,0,1.2,7,,5PLOt0umNybmVcNPjB2RTRLlGSn1
buy,4oogur7f8tfx3z011ap58ao5x,76KyvqPeqnlJb3dffB3U,,1.2,18,,5PLOt0umNybmVcNPjB2RTRLlGSn1
sell,am0ggkrw8rzw5shdvaceyr3kl,76KyvqPeqnlJb3dffB3U,198,1.2,5,,22muJQ63gKW7knP60jhgeFcaMTe2
buy,5j5rrfad842t1nebfc4lwmket,76KyvqPeqnlJb3dffB3U,,1.2,10,,GNxQ5L4L2vP26bL5hKA5nCAdWut1
buy,7yqdri2a1wz80jfzbcyfc904p,76KyvqPeqnlJb3dffB3U,,1.2,4,,pVBqmkSVoacZVj9lqfXOtwD3jjI3
buy,4oogur7f8tfx3z011ap58ao5x,76KyvqPeqnlJb3dffB3U,,1.2,5,,M19ju1QiUwO21QSsGimqaTRjwIb2
buy,f5zei3x0mg1i5q3soziuy579,76KyvqPeqnlJb3dffB3U,,1.2,15,,IhNsRfePBbMFQLY2v6b0o0FFmJW2
buy,4oogur7f8tfx3z011ap58ao5x,76KyvqPeqnlJb3dffB3U,,1.2,25,,ErHrlKxrQ2QeZbf1TTKrvGERIjq2
sell,4oogur7f8tfx3z011ap58ao5x,76KyvqPeqnlJb3dffB3U,420,1.2,25,,ErHrlKxrQ2QeZbf1TTKrvGERIjq2
buy,am0ggkrw8rzw5shdvaceyr3kl,76KyvqPeqnlJb3dffB3U,,1.2,1,,UXMx5xBfk1WvCcQRNetG07q2ukv2
sell,f5zei3x0mg1i5q3soziuy579,76KyvqPeqnlJb3dffB3U,558,1.2,15,,IhNsRfePBbMFQLY2v6b0o0FFmJW2
sell,5j5rrfad842t1nebfc4lwmket,76KyvqPeqnlJb3dffB3U,264,1.2,10,,GNxQ5L4L2vP26bL5hKA5nCAdWut1
buy,am0ggkrw8rzw5shdvaceyr3kl,76KyvqPeqnlJb3dffB3U,,1.2,1,,8xBF2gUqnThOCgoHvR9i0N4QJAf2
sell,am0ggkrw8rzw5shdvaceyr3kl,76KyvqPeqnlJb3dffB3U,0,1.2,1,,UXMx5xBfk1WvCcQRNetG07q2ukv2
sell,24g3kj5853y2af5ncqhwlfbp,76KyvqPeqnlJb3dffB3U,96,1.2,10,,zKltibqFUhQYhSsoS3I25eol3zp2
sell,5bkjye9thnohmdgzwsrsy1n9,76KyvqPeqnlJb3dffB3U,72,1.2,10,,FaRTRGiCSpZs57ovTesinMk3Q882
sell,99uiqjteov3qby19bs8kozill,76KyvqPeqnlJb3dffB3U,276,1.2,5,,iMof0GF3HEME8YsquJxQJcM34MQ2
buy,5bkjye9thnohmdgzwsrsy1n9,76KyvqPeqnlJb3dffB3U,,1.2,13,,HCkrVNY3HHMkPO72rRQv0BqIg3u2
buy,4uywqjm0i2ik5cwhulbmzxi39,76KyvqPeqnlJb3dffB3U,,1.2,10,,HCkrVNY3HHMkPO72rRQv0BqIg3u2
buy,99uiqjteov3qby19bs8kozill,76KyvqPeqnlJb3dffB3U,,1.2,3,,JGW1wjFQYFaDyOmYP3G6OseQoTW2
sell,4uywqjm0i2ik5cwhulbmzxi39,76KyvqPeqnlJb3dffB3U,234,1.2,15,,xIWNN1QFhkQ8PgBpFbzyGqAayJp2
buy,f5zei3x0mg1i5q3soziuy579,76KyvqPeqnlJb3dffB3U,,1.2,1,,TKzdwq7q08RiqzlSeclGNr2jwvu2
buy,5bkjye9thnohmdgzwsrsy1n9,76KyvqPeqnlJb3dffB3U,,1.2,1,,wBnjpyt25CUWpiVfRTdpeuN5ni43
buy,7yqdri2a1wz80jfzbcyfc904p,76KyvqPeqnlJb3dffB3U,,1.2,10,,74LLq0qsS8g2jBbruvSXjuHKO1q2
buy,5bkjye9thnohmdgzwsrsy1n9,76KyvqPeqnlJb3dffB3U,,1.2,10,,UqdHXyOYKSO2Zmsm5V4Nnm1feL72
buy,7yqdri2a1wz80jfzbcyfc904p,76KyvqPeqnlJb3dffB3U,,1.2,12,,xqJjosSnsxNVs5ywFruEPN7SqsI3
buy,cxfq8o3k68x1acwci3wx812w9,76KyvqPeqnlJb3dffB3U,,1.2,9,,xqJjosSnsxNVs5ywFruEPN7SqsI3
buy,99uiqjteov3qby19bs8kozill,76KyvqPeqnlJb3dffB3U,,1.2,11,,xqJjosSnsxNVs5ywFruEPN7SqsI3
sell,4oogur7f8tfx3z011ap58ao5x,76KyvqPeqnlJb3dffB3U,-238,1.2,18,,5PLOt0umNybmVcNPjB2RTRLlGSn1
buy,5bkjye9thnohmdgzwsrsy1n9,76KyvqPeqnlJb3dffB3U,,1.2,5,,wuFiYuqZGeVU4hh6eotRJHr4bqm2
buy,4uywqjm0i2ik5cwhulbmzxi39,76KyvqPeqnlJb3dffB3U,,1.2,1,,NEa2aILKJUh4Aynf4PVBNLlsREO2
buy,5j5rrfad842t1nebfc4lwmket,76KyvqPeqnlJb3dffB3U,,1.2,10,,IhNsRfePBbMFQLY2v6b0o0FFmJW2
buy,7yqdri2a1wz80jfzbcyfc904p,76KyvqPeqnlJb3dffB3U,,1.2,21,,BCjfQYb4ANMkjuEimwpKtc09U7x2
sell,5j5rrfad842t1nebfc4lwmket,76KyvqPeqnlJb3dffB3U,696,1.2,10,,IhNsRfePBbMFQLY2v6b0o0FFmJW2
sell,f5zei3x0mg1i5q3soziuy579,76KyvqPeqnlJb3dffB3U,-31,1.2,1,,TKzdwq7q08RiqzlSeclGNr2jwvu2
sell,7yqdri2a1wz80jfzbcyfc904p,76KyvqPeqnlJb3dffB3U,-317,1.2,12,,xqJjosSnsxNVs5ywFruEPN7SqsI3
sell,4oogur7f8tfx3z011ap58ao5x,76KyvqPeqnlJb3dffB3U,18,1.2,5,,M19ju1QiUwO21QSsGimqaTRjwIb2
buy,99uiqjteov3qby19bs8kozill,76KyvqPeqnlJb3dffB3U,,1.2,17,,BI2WkeqdiUTW9PK23kEjADd4lF02
buy,24g3kj5853y2af5ncqhwlfbp,76KyvqPeqnlJb3dffB3U,,1.2,10,,sUp792oWsbQqZDrw4FABDymK9232
buy,5bkjye9thnohmdgzwsrsy1n9,76KyvqPeqnlJb3dffB3U,,1.2,25,,ByJnMcltbFgnNyHoHLmOlBHReEM2
buy,99uiqjteov3qby19bs8kozill,76KyvqPeqnlJb3dffB3U,,1.2,10,,ovNEl3KAR0NZvkaXmmaAhIXnw4x2
buy,6dohyvk0n6wvcfupmk5xprp3p,76KyvqPeqnlJb3dffB3U,,1.2,1,,cJMt1aI6SKQIAEIdVyXqbNdY0Eg2
buy,24g3kj5853y2af5ncqhwlfbp,76KyvqPeqnlJb3dffB3U,,1.2,25,,5TAukawDglZy9rRcFCGxi7gz4112
buy,7pia2vfewavgyc8d7pvgr7owl,76KyvqPeqnlJb3dffB3U,,1.2,2,,a9ngu5jGJbhaCXx3uVfh9BgbEAz2
buy,dbev6jhnro87n6ghueorfz27d,76KyvqPeqnlJb3dffB3U,,1.2,10,,2oWi1Hj9dsWEFmWdaTlhK1lXJp13
buy,99uiqjteov3qby19bs8kozill,76KyvqPeqnlJb3dffB3U,,1.2,5,,zw0mbTyW4LQ1h7mgD7XTyfMtADC2
buy,99uiqjteov3qby19bs8kozill,76KyvqPeqnlJb3dffB3U,,1.2,1,,iko1QiIhz0QWhrDY2mDkD8pgZ7U2
buy,6dohyvk0n6wvcfupmk5xprp3p,76KyvqPeqnlJb3dffB3U,,1.2,6,,eHmwGNkZOQTjKdLsLWQe2mQVJNX2
sell,7yqdri2a1wz80jfzbcyfc904p,76KyvqPeqnlJb3dffB3U,-353,1.2,21,,BCjfQYb4ANMkjuEimwpKtc09U7x2
sell,7pia2vfewavgyc8d7pvgr7owl,76KyvqPeqnlJb3dffB3U,0,1.2,2,,a9ngu5jGJbhaCXx3uVfh9BgbEAz2
buy,7yqdri2a1wz80jfzbcyfc904p,76KyvqPeqnlJb3dffB3U,,1.2,6,,ci817veozkNFkiqnt1fQ38Ir4ot1
sell,24g3kj5853y2af5ncqhwlfbp,76KyvqPeqnlJb3dffB3U,0,1.2,10,,sUp792oWsbQqZDrw4FABDymK9232
buy,99uiqjteov3qby19bs8kozill,76KyvqPeqnlJb3dffB3U,,1.2,15,,EeBHNYCnAPbRdisgL3MihzK700j1
buy,6dohyvk0n6wvcfupmk5xprp3p,76KyvqPeqnlJb3dffB3U,,1.2,12,,tgmtUdTXVZgAPDhFSwxSppEkhlf2
sell,7yqdri2a1wz80jfzbcyfc904p,76KyvqPeqnlJb3dffB3U,-396,1.2,10,,74LLq0qsS8g2jBbruvSXjuHKO1q2
sell,6dohyvk0n6wvcfupmk5xprp3p,76KyvqPeqnlJb3dffB3U,166,1.2,6,,eHmwGNkZOQTjKdLsLWQe2mQVJNX2
sell,24g3kj5853y2af5ncqhwlfbp,76KyvqPeqnlJb3dffB3U,-930,1.2,25,,5TAukawDglZy9rRcFCGxi7gz4112
buy,6dohyvk0n6wvcfupmk5xprp3p,76KyvqPeqnlJb3dffB3U,,1.2,5,,Eg2LqxpVziNuUPNXke9k0LYwDhG2
sell,dbev6jhnro87n6ghueorfz27d,76KyvqPeqnlJb3dffB3U,-36,1.2,10,,2oWi1Hj9dsWEFmWdaTlhK1lXJp13
sell,dbev6jhnro87n6ghueorfz27d,76KyvqPeqnlJb3dffB3U,,1.2,10,,2oWi1Hj9dsWEFmWdaTlhK1lXJp13
buy,5bkjye9thnohmdgzwsrsy1n9,76KyvqPeqnlJb3dffB3U,,1.2,1,,zw0mbTyW4LQ1h7mgD7XTyfMtADC2
buy,7yqdri2a1wz80jfzbcyfc904p,76KyvqPeqnlJb3dffB3U,,1.2,7,,zwrjCQhloBQT0lV4neeCTvelhxY2
buy,5bkjye9thnohmdgzwsrsy1n9,76KyvqPeqnlJb3dffB3U,,1.2,25,,Eg8CetSyOgVEyI4IlnGjndtM1Tq2
buy,4oogur7f8tfx3z011ap58ao5x,76KyvqPeqnlJb3dffB3U,,1.2,15,,ol7AmUAPbdYTcRvFSDGcNn3TWR62
buy,5bkjye9thnohmdgzwsrsy1n9,76KyvqPeqnlJb3dffB3U,,1.2,5,,bA3wFrnmJjUsSHmdwW38Pzu2bEr2
buy,4oogur7f8tfx3z011ap58ao5x,76KyvqPeqnlJb3dffB3U,,1.2,3,,kAslTvCZ9sbQKpGb9aSM900SDBQ2
sell,4oogur7f8tfx3z011ap58ao5x,76KyvqPeqnlJb3dffB3U,180,1.2,15,,ol7AmUAPbdYTcRvFSDGcNn3TWR62
sell,7yqdri2a1wz80jfzbcyfc904p,76KyvqPeqnlJb3dffB3U,36,1.2,6,,ci817veozkNFkiqnt1fQ38Ir4ot1
sell,53y4n4h9zi3d1l1f9jb9ytxhx,76KyvqPeqnlJb3dffB3U,-126,1.2,15,,CuiJohW9fmdBQSlEv7nI3knI13x2
sell,7yqdri2a1wz80jfzbcyfc904p,76KyvqPeqnlJb3dffB3U,76,1.2,7,,zwrjCQhloBQT0lV4neeCTvelhxY2
sell,5bkjye9thnohmdgzwsrsy1n9,76KyvqPeqnlJb3dffB3U,16,1.2,1,,zw0mbTyW4LQ1h7mgD7XTyfMtADC2
buy,am0ggkrw8rzw5shdvaceyr3kl,76KyvqPeqnlJb3dffB3U,,1.2,14,,2sUVd9XCYoaxTsrsFFrzqCcIbws2
buy,4oogur7f8tfx3z011ap58ao5x,76KyvqPeqnlJb3dffB3U,,1.2,25,,Nfq5CEDCAPPMqQTjltxdlyNNcJD3
buy,1kw6qz2pi7wlam068oeirztud,76KyvqPeqnlJb3dffB3U,,1.2,25,,Nfq5CEDCAPPMqQTjltxdlyNNcJD3
buy,53y4n4h9zi3d1l1f9jb9ytxhx,76KyvqPeqnlJb3dffB3U,,1.2,25,,Nfq5CEDCAPPMqQTjltxdlyNNcJD3
sell,4oogur7f8tfx3z011ap58ao5x,76KyvqPeqnlJb3dffB3U,47,1.2,3,,kAslTvCZ9sbQKpGb9aSM900SDBQ2
sell,am0ggkrw8rzw5shdvaceyr3kl,76KyvqPeqnlJb3dffB3U,0,1.2,14,,2sUVd9XCYoaxTsrsFFrzqCcIbws2
buy,6dohyvk0n6wvcfupmk5xprp3p,76KyvqPeqnlJb3dffB3U,,1.2,1,,Wp873QPb9abyQD9Q5oEtewwamNy1
sell,4oogur7f8tfx3z011ap58ao5x,76KyvqPeqnlJb3dffB3U,-48,1.2,5,,iMof0GF3HEME8YsquJxQJcM34MQ2
buy,am0ggkrw8rzw5shdvaceyr3kl,Iq3mLcQEyMbIe2eHiN42,,1.2,13,,tzjQpqujlpXGgjn3V4e5jcrjqG92
buy,6dohyvk0n6wvcfupmk5xprp3p,Iq3mLcQEyMbIe2eHiN42,,1.2,10,,Eg2LqxpVziNuUPNXke9k0LYwDhG2
buy,am0ggkrw8rzw5shdvaceyr3kl,Iq3mLcQEyMbIe2eHiN42,,1.2,4,,zwrjCQhloBQT0lV4neeCTvelhxY2
sell,am0ggkrw8rzw5shdvaceyr3kl,Iq3mLcQEyMbIe2eHiN42,-24,1.2,4,,zwrjCQhloBQT0lV4neeCTvelhxY2
buy,99uiqjteov3qby19bs8kozill,Iq3mLcQEyMbIe2eHiN42,,1.2,1,,a4Gv6vAmyJhcQtHE8zMYHTDchgB2
buy,99uiqjteov3qby19bs8kozill,Iq3mLcQEyMbIe2eHiN42,,1.2,15,,Eg8CetSyOgVEyI4IlnGjndtM1Tq2
buy,4oogur7f8tfx3z011ap58ao5x,Iq3mLcQEyMbIe2eHiN42,,1.2,1,,LxYoYJUZksbIidTS8UMWponYp933
sell,99uiqjteov3qby19bs8kozill,Iq3mLcQEyMbIe2eHiN42,144,1.2,15,,Eg8CetSyOgVEyI4IlnGjndtM1Tq2
sell,4oogur7f8tfx3z011ap58ao5x,Iq3mLcQEyMbIe2eHiN42,-17,1.2,1,,LxYoYJUZksbIidTS8UMWponYp933
buy,am0ggkrw8rzw5shdvaceyr3kl,Iq3mLcQEyMbIe2eHiN42,,1.2,10,,kAslTvCZ9sbQKpGb9aSM900SDBQ2
sell,am0ggkrw8rzw5shdvaceyr3kl,Iq3mLcQEyMbIe2eHiN42,452,1.2,13,,tzjQpqujlpXGgjn3V4e5jcrjqG92
sell,am0ggkrw8rzw5shdvaceyr3kl,Iq3mLcQEyMbIe2eHiN42,864,1.2,10,,kAslTvCZ9sbQKpGb9aSM900SDBQ2
sell,53y4n4h9zi3d1l1f9jb9ytxhx,Iq3mLcQEyMbIe2eHiN42,-210,1.2,25,,Nfq5CEDCAPPMqQTjltxdlyNNcJD3
buy,4uywqjm0i2ik5cwhulbmzxi39,Iq3mLcQEyMbIe2eHiN42,,1.2,5,,vHQ0ln96lgdz8NIte5PcAK9227H3
buy,6dohyvk0n6wvcfupmk5xprp3p,Iq3mLcQEyMbIe2eHiN42,,1.2,10,,vHQ0ln96lgdz8NIte5PcAK9227H3
sell,4uywqjm0i2ik5cwhulbmzxi39,Iq3mLcQEyMbIe2eHiN42,0,1.2,5,,vHQ0ln96lgdz8NIte5PcAK9227H3
buy,bbrx2s4fcp7uplly4hpbt3xed,Iq3mLcQEyMbIe2eHiN42,,1.2,20,,XPJoQasb37cYxHN9Lq5yK0nPyaT2
buy,s2phyy6eoysnxu96rw2ivnx1,Iq3mLcQEyMbIe2eHiN42,,1.2,1,,cCUftkP7d5VbRgvjUYBqp67APh83
buy,4uywqjm0i2ik5cwhulbmzxi39,Iq3mLcQEyMbIe2eHiN42,,1.2,1,,lAwxWtCzG7a13oSYitTeFg34KCC3
buy,7fvj3ev8ov0cnalck9x48z3kl,Iq3mLcQEyMbIe2eHiN42,,1.2,15,,CuiJohW9fmdBQSlEv7nI3knI13x2
sell,4uywqjm0i2ik5cwhulbmzxi39,Iq3mLcQEyMbIe2eHiN42,-2,1.2,1,,lAwxWtCzG7a13oSYitTeFg34KCC3
buy,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,,1.2,18,,VvkIpppRffPiqsjhYavOq0n9oul1
buy,99uiqjteov3qby19bs8kozill,nYm4EfBBnXLAfqRXdLlh,,1.2,4,,JGW1wjFQYFaDyOmYP3G6OseQoTW2
buy,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,,1.2,25,,Eg8CetSyOgVEyI4IlnGjndtM1Tq2
buy,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,,1.2,10,,6F7TxtVR4RYTGD6FVbmr7lPAw7q2
buy,7pia2vfewavgyc8d7pvgr7owl,nYm4EfBBnXLAfqRXdLlh,,1.2,10,,kAslTvCZ9sbQKpGb9aSM900SDBQ2
sell,7pia2vfewavgyc8d7pvgr7owl,nYm4EfBBnXLAfqRXdLlh,456,1.2,10,,kAslTvCZ9sbQKpGb9aSM900SDBQ2
buy,4uywqjm0i2ik5cwhulbmzxi39,nYm4EfBBnXLAfqRXdLlh,,1.2,1,,LxYoYJUZksbIidTS8UMWponYp933
buy,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,,1.2,10,,22muJQ63gKW7knP60jhgeFcaMTe2
buy,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,,1.2,10,,RHpTDu5gbFQixveLfva5sFxoXBI3
buy,7pia2vfewavgyc8d7pvgr7owl,nYm4EfBBnXLAfqRXdLlh,,1.2,8,,RHpTDu5gbFQixveLfva5sFxoXBI3
buy,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,,1.2,15,,Tn4iMOxUxfZxcFbZlMbcEYHHEKr2
buy,5j5rrfad842t1nebfc4lwmket,nYm4EfBBnXLAfqRXdLlh,,1.2,25,,Nfq5CEDCAPPMqQTjltxdlyNNcJD3
buy,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,,1.2,25,,Nfq5CEDCAPPMqQTjltxdlyNNcJD3
buy,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,,1.2,10,,tzjQpqujlpXGgjn3V4e5jcrjqG92
buy,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,,1.2,15,,CuiJohW9fmdBQSlEv7nI3knI13x2
sell,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,882,1.2,15,,CuiJohW9fmdBQSlEv7nI3knI13x2
sell,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,372,1.2,10,,tzjQpqujlpXGgjn3V4e5jcrjqG92
sell,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,372,1.2,10,,22muJQ63gKW7knP60jhgeFcaMTe2
sell,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,558,1.2,15,,Tn4iMOxUxfZxcFbZlMbcEYHHEKr2
sell,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,372,1.2,10,,RHpTDu5gbFQixveLfva5sFxoXBI3
sell,7pia2vfewavgyc8d7pvgr7owl,nYm4EfBBnXLAfqRXdLlh,86,1.2,8,,RHpTDu5gbFQixveLfva5sFxoXBI3
sell,4uywqjm0i2ik5cwhulbmzxi39,nYm4EfBBnXLAfqRXdLlh,5,1.2,1,,LxYoYJUZksbIidTS8UMWponYp933
buy,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,,1.2,5,,RHpTDu5gbFQixveLfva5sFxoXBI3
buy,90bk4lcfnlqtvwlttwybhs4wl,nYm4EfBBnXLAfqRXdLlh,,1.2,5,,RHpTDu5gbFQixveLfva5sFxoXBI3
buy,4uywqjm0i2ik5cwhulbmzxi39,nYm4EfBBnXLAfqRXdLlh,,1.2,25,,tFwxzTvwTMYHvfS8vzhZuPbPeIh2
buy,24g3kj5853y2af5ncqhwlfbp,nYm4EfBBnXLAfqRXdLlh,,1.2,13,,ZYKcXBnUzeZr9uG3fuLDmyyAoWB3
buy,s2phyy6eoysnxu96rw2ivnx1,nYm4EfBBnXLAfqRXdLlh,,1.2,5,,R7uSX7ippGfQ88Vtzz3g6CF9wEM2
buy,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,,1.2,23,,ci817veozkNFkiqnt1fQ38Ir4ot1
sell,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,-456,1.2,10,,6F7TxtVR4RYTGD6FVbmr7lPAw7q2
buy,24g3kj5853y2af5ncqhwlfbp,nYm4EfBBnXLAfqRXdLlh,,1.2,10,,yE9pLC1EcjOCPHZxM1L2k1uUcFn1
buy,53y4n4h9zi3d1l1f9jb9ytxhx,nYm4EfBBnXLAfqRXdLlh,,1.2,10,,oa3VTBdcd9cLuIpOg4i8bUZtki43
sell,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,-72,1.2,5,,RHpTDu5gbFQixveLfva5sFxoXBI3
sell,90bk4lcfnlqtvwlttwybhs4wl,nYm4EfBBnXLAfqRXdLlh,-120,1.2,5,,RHpTDu5gbFQixveLfva5sFxoXBI3
sell,am0ggkrw8rzw5shdvaceyr3kl,nYm4EfBBnXLAfqRXdLlh,248,1.2,23,,ci817veozkNFkiqnt1fQ38Ir4ot1
buy,4uywqjm0i2ik5cwhulbmzxi39,nYm4EfBBnXLAfqRXdLlh,,1.2,10,,Eg8CetSyOgVEyI4IlnGjndtM1Tq2
buy,53y4n4h9zi3d1l1f9jb9ytxhx,nYm4EfBBnXLAfqRXdLlh,,1.2,10,,Vi3B9VYrj2edDVxS8nVHoREEB7b2
buy,am0ggkrw8rzw5shdvaceyr3kl,otQGDW6t7scJaCfSW1a6,,1.2,20,,2XigugSYWEUzU4hHRGEc7fm6jXk1
buy,6dohyvk0n6wvcfupmk5xprp3p,otQGDW6t7scJaCfSW1a6,,1.2,10,,XPJoQasb37cYxHN9Lq5yK0nPyaT2
buy,am0ggkrw8rzw5shdvaceyr3kl,otQGDW6t7scJaCfSW1a6,,1.2,10,,ckzC7lnOoNQNwmFp4REjNQz4eFG3
buy,40wbrqny2ekenyy37ver8dyol,otQGDW6t7scJaCfSW1a6,,1.2,20,,ZHw7NXexCVc0H3DwYEn5ZRPqtB32
buy,am0ggkrw8rzw5shdvaceyr3kl,otQGDW6t7scJaCfSW1a6,,1.2,20,,ZHw7NXexCVc0H3DwYEn5ZRPqtB32
buy,24g3kj5853y2af5ncqhwlfbp,otQGDW6t7scJaCfSW1a6,,1.2,25,,l3MmJgWLjbNjO1f6UgbX77PCzcc2
sell,24g3kj5853y2af5ncqhwlfbp,otQGDW6t7scJaCfSW1a6,0,1.2,25,,l3MmJgWLjbNjO1f6UgbX77PCzcc2
buy,4uywqjm0i2ik5cwhulbmzxi39,otQGDW6t7scJaCfSW1a6,,1.2,15,,Eg8CetSyOgVEyI4IlnGjndtM1Tq2
buy,24g3kj5853y2af5ncqhwlfbp,otQGDW6t7scJaCfSW1a6,,1.2,6,,2sUVd9XCYoaxTsrsFFrzqCcIbws2
sell,am0ggkrw8rzw5shdvaceyr3kl,otQGDW6t7scJaCfSW1a6,1776,1.2,20,,2XigugSYWEUzU4hHRGEc7fm6jXk1
sell,am0ggkrw8rzw5shdvaceyr3kl,otQGDW6t7scJaCfSW1a6,432,1.2,10,,ckzC7lnOoNQNwmFp4REjNQz4eFG3
buy,90bk4lcfnlqtvwlttwybhs4wl,otQGDW6t7scJaCfSW1a6,,1.2,25,,ofx8yQzRonRiVChfc7XKETyfXpx2
sell,90bk4lcfnlqtvwlttwybhs4wl,otQGDW6t7scJaCfSW1a6,90,1.2,25,,ofx8yQzRonRiVChfc7XKETyfXpx2
buy,8eo07cwmklv45fmngoti8bii2,otQGDW6t7scJaCfSW1a6,,1.2,5,,fcQY5eT8E4cZ32IXCS6dlpH4CFj1
buy,24g3kj5853y2af5ncqhwlfbp,otQGDW6t7scJaCfSW1a6,,1.2,5,,859xOCUwWlPSNzaNfYSu5J5eegk1
buy,am0ggkrw8rzw5shdvaceyr3kl,otQGDW6t7scJaCfSW1a6,,1.2,10,,859xOCUwWlPSNzaNfYSu5J5eegk1
sell,am0ggkrw8rzw5shdvaceyr3kl,otQGDW6t7scJaCfSW1a6,0,1.2,10,,859xOCUwWlPSNzaNfYSu5J5eegk1
buy,24g3kj5853y2af5ncqhwlfbp,otQGDW6t7scJaCfSW1a6,,1.2,7,,L0bgENje2ofWmkHmcgy4Pt6nta22
sell,24g3kj5853y2af5ncqhwlfbp,otQGDW6t7scJaCfSW1a6,12,1.2,5,,859xOCUwWlPSNzaNfYSu5J5eegk1
buy,am0ggkrw8rzw5shdvaceyr3kl,otQGDW6t7scJaCfSW1a6,,1.2,7,,73JMglDU9aTUqiSdop1eIH4zHCW2
buy,d22nvvj315b99fncrui6ezzkl,otQGDW6t7scJaCfSW1a6,,1.2,20,,ci817veozkNFkiqnt1fQ38Ir4ot1
buy,d22nvvj315b99fncrui6ezzkl,otQGDW6t7scJaCfSW1a6,,1.2,10,,M19ju1QiUwO21QSsGimqaTRjwIb2
